Age,Workclass,Education,Education-Num,Marital-Status,Occupation,Relationship,Race,Sex,Capital-Gain,Capital-Loss,Hours-per-week,Native-Country,Income
34,2,1,9,2,3,4,0,1,0,0,25,0,0
33,2,0,13,0,6,3,0,0,0,0,20,0,0
41,2,1,9,2,0,4,0,1,0,0,36,0,0
20,2,5,10,0,9,3,0,0,0,0,40,0,0
23,2,11,3,0,4,3,0,0,0,0,40,24,0
26,2,5,10,0,3,0,0,1,0,0,35,0,0
72,2,1,9,1,3,1,0,0,0,0,20,0,0
23,4,1,9,0,8,0,0,0,0,0,40,14,0
62,4,1,9,1,7,1,0,0,0,0,40,0,0
52,2,5,10,1,0,1,0,0,0,0,40,0,0
58,2,5,10,2,4,4,0,1,0,0,42,25,0
25,2,0,13,0,5,0,0,1,0,0,40,0,0
24,2,0,13,0,1,0,1,0,0,0,40,0,0
19,2,5,10,0,11,3,0,0,0,0,8,0,0
43,2,5,10,1,1,1,0,0,0,0,40,0,0
47,4,1,9,4,0,4,1,1,0,0,40,0,0
39,2,1,9,2,4,4,0,1,0,0,40,0,0
49,2,7,11,3,2,4,0,0,0,1380,42,0,0
53,2,11,3,6,3,4,1,1,0,0,30,0,0
32,2,7,11,0,6,0,0,0,0,0,45,0,0
34,2,5,10,1,3,1,0,0,0,0,50,0,1
28,2,1,9,2,6,0,0,0,0,0,45,0,0
57,2,7,11,6,3,4,0,1,0,0,38,0,0
25,2,5,10,0,0,0,3,1,0,0,20,0,0
20,2,5,10,0,3,3,0,0,0,0,24,0,0
21,2,5,10,0,3,4,0,1,0,0,35,0,0
34,2,0,13,1,3,1,0,0,0,0,50,0,1
38,5,0,13,1,1,1,0,0,15024,0,80,0,1
50,2,1,9,1,1,1,0,0,7688,0,50,0,1
24,4,5,10,2,2,0,1,0,0,0,50,0,0
37,4,5,10,1,10,1,0,0,0,0,45,0,1
44,2,5,10,2,9,4,0,0,0,0,58,0,1
28,2,5,10,1,5,2,0,1,0,0,40,0,0
42,2,0,13,1,1,1,0,0,0,0,40,0,1
74,2,5,10,2,0,0,0,1,0,0,9,0,0
38,1,1,9,1,6,1,0,0,0,0,50,0,0
44,1,3,14,1,3,1,0,0,0,0,40,0,0
44,2,2,7,2,9,4,4,1,0,0,46,6,0
26,2,1,9,0,9,0,0,0,0,0,40,0,0
36,2,1,9,1,4,1,1,0,0,0,40,0,0
41,2,6,12,1,1,2,0,1,0,0,50,0,1
67,2,10,15,1,3,1,0,0,20051,0,48,0,1
39,4,15,8,1,10,1,0,0,0,0,50,0,0
57,2,13,2,6,13,0,1,1,0,0,30,0,0
29,2,7,11,4,6,0,0,0,0,0,40,0,0
31,5,0,13,0,8,0,0,1,0,0,45,0,0
34,2,1,9,0,3,4,1,1,0,0,40,0,0
44,2,5,10,1,7,1,0,0,0,0,40,0,0
29,2,9,16,0,3,3,0,0,0,0,40,0,0
30,2,5,10,0,2,4,0,1,0,0,40,0,0
27,2,1,9,0,7,0,0,0,0,0,40,0,0
27,2,5,10,1,5,1,0,0,0,0,50,0,0
32,2,1,9,0,2,0,0,1,0,0,45,0,0
58,2,12,6,1,4,2,0,1,0,0,8,0,0
35,4,5,10,1,11,1,0,0,0,0,40,0,0
21,2,1,9,0,2,3,0,0,0,0,36,0,0
28,2,5,10,0,6,4,0,0,0,0,40,0,0
46,1,5,10,2,1,0,0,0,0,0,50,0,0
36,1,1,9,4,4,4,0,1,0,0,40,0,0
72,2,2,7,6,0,4,0,1,0,0,40,0,0
35,2,1,9,1,9,2,1,1,0,0,40,0,0
33,3,7,11,2,6,4,1,1,0,0,40,0,1
69,2,2,7,0,9,0,0,1,0,0,40,0,0
35,2,1,9,1,9,1,0,0,0,0,40,0,0
31,2,1,9,4,0,4,0,1,0,0,20,0,0
34,2,1,9,1,10,2,0,1,0,0,32,0,0
30,2,2,7,1,4,1,0,0,0,0,40,4,0
28,2,0,13,0,7,0,0,0,0,0,55,0,0
54,2,0,13,1,5,1,0,0,0,0,35,0,1
47,2,5,10,1,3,1,0,0,0,0,50,0,1
24,2,1,9,0,2,4,1,1,0,0,40,0,0
52,1,0,13,1,3,1,0,0,0,0,60,0,1
20,2,1,9,0,2,3,3,0,0,0,48,0,0
43,5,3,14,1,1,1,0,0,5013,0,45,0,0
45,2,8,4,4,4,4,0,1,0,0,40,4,0
29,1,1,9,4,6,0,0,0,0,0,35,0,0
47,2,3,14,2,1,4,0,0,0,0,42,0,0
24,2,1,9,0,6,3,0,0,0,0,40,0,0
51,2,1,9,1,3,1,0,0,0,0,40,0,0
17,2,2,7,0,5,3,0,0,0,0,12,0,0
37,2,7,11,1,6,1,0,0,0,1977,40,0,1
27,2,9,16,0,3,0,0,1,0,0,70,0,0
29,2,0,13,1,1,2,0,0,0,0,40,0,1
18,2,15,8,0,3,3,0,0,0,0,25,0,0
36,1,6,12,2,5,4,0,1,0,0,35,0,0
58,4,0,13,0,3,0,0,1,0,0,40,0,0
26,1,5,10,1,6,1,0,0,0,0,45,0,0
65,2,5,10,1,3,1,0,0,0,0,30,0,1
57,2,1,9,1,5,1,0,0,0,0,40,0,1
59,2,1,9,1,6,1,0,0,0,0,40,0,0
27,2,1,9,1,9,1,0,0,0,0,40,0,0
31,1,0,13,0,10,0,0,0,0,0,40,0,0
21,2,5,10,0,5,3,0,1,0,0,24,0,0
29,2,5,10,0,0,0,0,0,0,0,60,0,0
18,2,2,7,0,4,3,0,0,0,0,40,0,0
52,2,12,6,1,6,1,0,0,0,1887,47,0,1
57,5,0,13,2,3,0,0,0,0,0,80,0,0
42,2,1,9,1,3,1,0,0,0,0,40,0,0
55,2,1,9,1,3,2,2,1,0,0,40,0,0
60,2,8,4,0,7,0,0,0,0,0,48,0,1
31,2,0,13,1,3,1,0,0,7688,0,40,9,1
23,2,0,13,0,0,3,0,1,0,0,40,0,0
27,2,1,9,0,5,3,0,0,0,0,40,0,0
23,2,5,10,0,3,4,3,1,0,0,25,0,0
42,1,10,15,1,3,1,0,0,0,1902,50,0,1
25,2,5,10,0,10,0,0,0,2174,0,40,0,0
49,2,0,13,0,3,0,0,1,0,0,45,0,0
32,2,0,13,0,10,0,0,0,0,0,40,0,0
19,2,5,10,0,0,3,0,0,0,0,28,0,0
60,2,8,4,2,4,0,0,1,0,0,40,0,0
42,4,4,5,1,4,1,0,0,0,0,40,0,0
35,1,6,12,0,8,0,0,0,0,0,40,0,0
48,2,1,9,0,0,4,1,1,0,0,37,0,0
51,2,3,14,1,6,1,0,0,0,0,40,0,1
29,2,1,9,0,6,0,3,0,0,0,40,0,0
36,4,1,9,4,1,0,1,0,0,0,40,0,0
17,2,12,6,0,4,3,0,1,0,0,21,0,0
52,2,3,14,2,3,0,0,1,6849,0,60,0,0
24,2,1,9,0,6,0,0,0,0,0,40,0,0
24,2,1,9,1,2,1,0,0,0,0,50,0,0
26,4,0,13,0,3,3,0,0,1055,0,40,0,0
27,2,0,13,0,4,3,0,1,0,0,20,0,0
39,2,1,9,0,2,3,0,0,0,0,60,0,0
30,2,1,9,1,7,1,1,0,0,0,45,0,0
50,1,1,9,1,1,1,0,0,0,0,32,0,0
52,5,0,13,1,5,1,0,0,0,0,55,0,0
46,2,10,15,1,3,1,0,0,15024,0,45,0,1
23,2,0,13,0,5,3,0,1,0,0,20,0,0
45,2,2,7,6,4,0,1,1,0,0,20,0,0
65,2,4,5,6,13,4,1,1,0,0,24,0,0
29,2,7,11,1,7,1,0,0,0,0,55,0,0
47,2,4,5,3,2,4,0,0,0,0,40,24,0
30,2,1,9,0,8,3,1,0,0,0,60,0,0
34,2,1,9,1,5,1,0,0,0,0,45,0,1
38,1,1,9,1,5,1,0,0,0,0,64,0,0
33,2,5,10,1,1,1,0,0,0,0,40,0,1
49,2,0,13,1,5,1,0,0,0,0,26,0,1
47,1,5,10,0,4,4,1,1,0,0,40,0,0
49,4,12,6,4,4,4,1,1,0,0,40,0,0
43,2,5,10,1,6,1,0,0,15024,0,60,0,1
30,2,0,13,1,0,2,1,1,0,0,40,0,1
58,1,1,9,1,6,1,0,0,0,0,60,0,0
19,2,1,9,0,4,3,0,1,0,0,14,0,0
21,2,0,13,0,2,0,0,0,0,0,40,0,0
33,2,0,13,1,1,1,0,0,15024,0,60,0,1
47,5,11,3,1,7,1,0,0,0,0,50,1,0
52,1,9,16,1,3,1,0,0,0,0,60,0,1
26,2,1,9,2,6,0,0,0,0,0,55,0,0
60,2,1,9,1,6,1,0,0,0,0,40,0,0
21,2,5,10,0,2,3,0,0,0,0,40,0,0
36,2,5,10,1,5,1,0,0,5178,0,50,0,1
31,2,5,10,1,6,1,0,0,0,0,45,0,0
50,5,9,16,4,3,0,0,0,0,0,40,0,1
31,4,1,9,2,0,4,0,1,0,0,40,0,0
71,2,1,9,1,6,1,0,0,0,0,15,0,0
58,2,1,9,1,3,1,0,0,0,0,50,0,0
30,0,0,13,1,10,1,0,0,0,0,40,0,1
20,2,5,10,0,4,3,0,0,0,0,20,0,0
24,2,1,9,0,1,5,0,0,4101,0,50,0,0
35,2,9,16,1,3,1,2,0,0,0,40,20,1
38,0,5,10,4,1,0,0,1,0,0,45,0,0
27,2,1,9,0,9,3,0,1,0,0,32,0,0
29,0,5,10,0,0,4,2,1,0,0,40,12,0
70,2,4,5,6,3,4,0,1,1111,0,15,0,0
34,2,1,9,1,6,1,0,0,0,0,45,0,0
44,2,8,4,1,6,1,0,0,0,0,35,0,0
43,2,1,9,1,9,1,0,0,0,0,40,0,1
44,1,15,8,1,2,1,1,0,0,0,40,0,1
35,2,3,14,0,5,0,0,0,0,0,60,0,0
27,2,5,10,0,3,0,0,0,0,0,40,0,0
43,4,3,14,0,3,0,0,0,0,0,38,0,0
20,2,5,10,0,5,0,0,1,0,0,25,0,0
42,2,6,12,2,3,4,0,1,8614,0,40,0,1
27,0,5,10,1,7,1,0,0,3411,0,40,0,0
42,2,1,9,1,6,1,1,0,0,0,40,0,1
20,2,2,7,3,3,3,2,1,0,1762,40,5,0
24,2,4,5,0,9,0,0,0,0,1721,40,0,0
48,3,5,10,2,1,0,0,0,0,0,40,0,0
17,2,2,7,0,3,3,0,1,0,0,20,0,0
17,1,2,7,0,8,3,0,0,0,0,10,0,0
33,2,0,13,1,1,1,0,0,0,0,40,0,1
50,5,1,9,1,5,1,0,0,0,0,50,0,1
22,2,1,9,0,5,3,0,1,2597,0,40,0,0
17,2,15,8,0,4,3,0,0,0,0,16,0,0
32,2,5,10,1,0,1,0,0,0,0,40,4,0
31,2,1,9,0,6,0,0,0,0,0,45,0,0
58,1,1,9,6,1,0,0,0,0,0,50,0,0
29,4,1,9,0,11,3,0,0,0,0,48,0,0
37,2,7,11,1,6,1,0,0,0,0,40,22,1
34,1,1,9,1,6,1,0,0,0,0,40,0,1
23,4,5,10,4,1,4,1,0,0,0,40,0,0
18,0,2,7,0,0,3,0,1,0,0,5,0,0
34,2,1,9,2,1,0,0,1,0,0,40,0,0
66,2,8,4,0,3,0,0,0,0,0,4,0,0
45,4,0,13,1,3,2,0,1,0,0,55,0,0
41,2,3,14,0,1,0,0,0,0,0,35,23,0
26,2,1,9,0,4,5,0,0,0,0,30,0,0
54,4,5,10,1,8,1,0,0,0,0,40,0,0
24,2,5,10,0,9,3,1,1,0,0,45,0,0
42,2,5,10,1,3,1,0,0,0,0,50,0,0
20,2,5,10,0,3,3,0,0,0,0,20,0,0
23,0,0,13,0,10,0,0,1,0,0,20,0,0
25,2,6,12,0,3,5,0,0,0,0,45,0,0
35,2,3,14,0,3,0,0,0,0,0,60,0,1
31,2,3,14,1,10,1,0,0,0,1902,40,0,1
30,2,0,13,0,3,3,0,1,0,0,40,14,0
19,2,1,9,0,5,3,0,1,0,0,20,0,0
36,4,0,13,0,3,0,0,0,0,0,50,0,0
31,2,0,13,6,5,4,0,1,0,1380,40,1,0
21,2,5,10,0,2,3,0,0,0,0,30,0,0
31,1,5,10,1,6,1,0,0,0,0,40,0,0
46,2,9,16,2,3,4,0,1,25236,0,65,0,1
44,2,0,13,2,1,3,0,1,0,0,50,0,1
40,2,15,8,1,4,1,1,0,0,0,40,2,0
45,2,5,10,0,5,0,1,0,0,0,40,0,0
60,2,1,9,1,6,1,0,0,0,0,35,0,0
18,2,2,7,0,4,5,0,0,0,0,25,0,0
28,2,0,13,1,3,1,0,0,0,0,40,0,0
36,2,5,10,2,0,4,1,1,0,0,40,0,0
36,2,0,13,4,3,0,0,0,0,0,40,0,0
40,2,7,11,1,10,1,0,0,4386,0,40,0,0
36,4,0,13,2,0,4,0,1,0,0,35,7,0
31,2,1,9,4,4,4,1,1,0,0,40,0,0
33,2,1,9,1,9,1,0,0,0,0,40,0,0
19,0,1,9,0,10,3,0,1,0,0,40,0,0
22,2,5,10,0,5,3,0,1,0,0,15,0,0
34,2,0,13,1,1,1,0,0,0,0,45,0,1
33,2,1,9,0,4,0,0,0,0,0,40,0,0
41,2,1,9,1,6,1,0,0,0,2051,60,0,0
29,2,0,13,0,3,0,0,0,4650,0,40,0,0
50,4,1,9,1,1,1,0,0,0,0,42,0,1
42,2,0,13,1,1,1,0,0,7298,0,45,0,1
43,2,0,13,0,3,0,0,0,0,0,40,0,1
44,2,1,9,1,5,2,0,1,0,0,40,0,0
20,2,5,10,0,4,0,0,1,0,0,20,0,0
31,2,1,9,1,4,1,0,0,0,0,40,4,0
65,1,2,7,1,1,1,0,0,9386,0,59,0,1
23,2,5,10,0,4,0,0,1,0,0,24,0,0
55,2,5,10,2,0,0,2,1,0,0,40,0,0
26,2,7,11,1,0,1,0,0,0,2377,45,0,0
25,2,7,11,0,4,3,0,1,0,0,15,0,0
45,2,5,10,1,3,2,1,1,0,0,40,0,0
35,2,5,10,1,6,1,0,0,2407,0,40,0,0
36,2,5,10,0,5,0,1,1,0,0,36,0,0
43,0,0,13,1,3,1,0,0,0,0,50,0,0
56,2,1,9,6,4,4,1,1,594,0,20,0,0
42,2,0,13,1,10,1,0,0,0,0,40,0,1
19,2,5,10,0,4,5,0,1,0,0,25,0,0
55,1,1,9,1,7,1,0,0,0,0,72,0,0
42,2,3,14,0,1,0,0,1,14084,0,50,0,1
26,2,7,11,0,10,3,0,0,0,0,40,0,0
17,2,15,8,0,2,3,0,0,0,0,20,0,0
42,4,0,13,1,3,2,0,1,0,0,40,0,1
55,2,1,9,1,7,1,0,0,7688,0,40,0,1
32,2,5,10,0,0,3,1,1,0,0,40,0,0
29,2,2,7,0,6,3,1,0,0,0,40,21,0
46,0,0,13,1,3,1,0,0,0,0,37,0,0
29,0,0,13,1,1,1,0,0,7688,0,40,0,1
22,2,0,13,0,3,4,0,0,0,0,20,0,0
58,1,12,6,1,6,1,0,0,0,0,40,0,0
23,2,1,9,0,7,4,0,0,0,0,50,0,0
39,2,1,9,0,2,0,0,0,0,0,40,0,0
27,2,7,11,0,6,3,0,0,0,0,38,0,0
54,2,1,9,1,7,1,0,0,0,0,40,0,1
33,4,0,13,0,3,0,0,1,0,0,45,0,0
46,3,1,9,1,0,2,0,1,0,0,40,0,1
37,2,1,9,0,8,0,1,0,0,0,40,0,0
36,2,1,9,0,4,0,0,1,0,0,18,0,0
59,4,1,9,1,0,2,0,1,0,0,38,0,1
34,4,1,9,2,11,4,0,0,0,0,40,22,0
53,5,9,16,1,1,1,0,0,0,0,70,0,1
51,2,0,13,0,5,0,0,0,0,0,55,0,1
32,2,12,6,4,4,4,0,1,0,0,42,0,0
31,0,5,10,3,4,5,0,0,0,0,40,0,0
22,2,5,10,1,5,2,0,1,0,0,30,10,0
47,1,0,13,2,5,0,0,1,0,0,50,0,0
32,2,1,9,0,9,0,0,0,0,0,40,0,0
26,2,5,10,0,8,0,0,1,0,0,38,0,0
37,2,11,3,4,8,0,0,0,0,0,32,26,0
31,2,1,9,2,6,4,0,0,0,0,55,0,0
37,2,7,11,1,10,2,0,1,0,0,24,0,1
55,2,1,9,0,5,0,0,0,0,0,38,0,0
23,4,7,11,2,10,0,0,0,0,0,56,0,0
36,2,5,10,2,0,4,0,1,0,0,40,0,0
34,2,3,14,1,3,1,0,0,0,0,40,0,0
43,2,0,13,1,5,1,0,0,0,0,50,0,1
54,2,5,10,0,10,0,0,0,0,0,40,0,0
43,0,5,10,1,6,1,0,0,0,0,40,0,0
28,2,7,11,0,9,0,0,1,0,1669,42,0,0
40,2,7,11,1,1,1,0,0,0,0,50,0,1
41,1,5,10,1,1,1,0,0,0,0,60,0,0
40,2,0,13,0,5,0,4,1,0,0,55,0,1
42,2,5,10,2,0,0,1,1,0,0,38,0,0
61,1,1,9,1,8,1,0,0,0,2352,50,0,0
18,2,15,8,0,9,3,0,0,0,0,30,0,0
59,2,1,9,1,3,1,0,0,0,0,16,0,0
21,2,1,9,0,3,0,0,1,1055,0,40,0,0
48,2,7,11,1,10,1,0,0,0,0,50,0,1
41,5,0,13,1,10,1,0,0,0,0,40,0,0
18,2,5,10,0,3,3,0,0,0,0,33,0,0
23,2,1,9,0,5,0,0,1,2463,0,40,0,0
60,2,1,9,1,7,1,0,0,0,0,60,0,1
22,2,5,10,0,4,5,1,0,0,0,20,0,0
61,2,1,9,1,9,1,0,0,0,0,40,0,0
25,2,1,9,0,9,0,1,0,0,0,40,0,0
46,2,3,14,0,10,0,0,0,0,0,35,0,1
43,2,0,13,1,1,1,0,0,0,1902,40,8,1
43,2,6,12,2,6,0,0,0,0,0,40,0,0
24,2,1,9,0,4,3,1,0,0,1721,30,0,0
68,1,2,7,0,8,4,0,0,0,0,20,0,0
31,2,1,9,2,0,4,0,1,0,0,38,0,0
17,2,2,7,0,5,3,0,1,0,0,20,0,0
32,2,1,9,1,6,1,0,0,5178,0,48,0,1
50,2,3,14,3,3,5,0,0,0,0,40,0,0
33,2,0,13,1,3,1,0,0,3103,0,47,0,1
64,2,0,13,1,3,1,0,0,0,0,40,0,1
20,2,1,9,0,7,3,0,0,0,0,30,0,0
30,2,1,9,4,4,3,0,1,0,0,36,0,0
22,2,5,10,0,3,3,1,0,0,0,40,0,0
43,2,5,10,2,1,0,0,0,0,0,45,0,0
22,2,5,10,0,0,3,0,0,0,0,40,0,0
17,2,12,6,0,8,3,0,0,0,0,20,0,0
47,1,1,9,1,4,2,0,1,0,0,75,13,0
41,2,7,11,0,3,0,0,1,0,0,60,0,0
56,2,5,10,1,6,1,0,0,0,0,50,0,1
64,2,1,9,1,7,1,0,0,0,0,45,0,0
47,2,1,9,1,7,1,0,0,0,0,50,0,1
48,2,7,11,0,0,4,0,0,0,0,40,0,0
31,2,3,14,0,3,0,0,1,0,0,46,0,0
29,2,7,11,0,10,3,0,0,0,0,40,0,0
30,2,1,9,6,0,0,0,1,0,0,40,0,0
32,2,1,9,1,1,1,0,0,0,1672,60,0,0
57,2,1,9,6,7,4,0,0,0,653,42,0,1
62,2,1,9,6,4,0,0,1,0,0,40,0,0
39,2,1,9,4,9,4,0,1,0,0,24,0,0
43,2,5,10,0,0,0,0,0,0,0,25,0,0
24,5,0,13,0,5,3,0,0,0,0,40,0,0
42,2,2,7,1,3,1,0,0,0,0,15,0,0
53,2,5,10,1,0,2,0,1,4386,0,40,0,1
26,2,5,10,0,2,3,0,0,0,0,40,0,0
73,1,1,9,1,1,1,0,0,0,0,40,0,0
72,2,2,7,6,3,0,0,1,0,0,24,0,0
55,2,1,9,1,9,1,0,0,0,0,40,0,0
25,2,1,9,2,0,0,0,0,0,0,40,0,0
41,2,0,13,2,3,0,0,1,0,0,50,0,1
24,2,0,13,0,1,0,0,0,0,0,50,0,0
63,2,1,9,6,8,0,0,0,0,0,6,0,0
17,2,2,7,0,5,3,0,0,0,0,20,0,0
35,2,5,10,1,6,1,0,0,0,0,50,0,0
51,2,5,10,1,3,1,0,0,0,0,40,0,1
62,4,0,13,6,3,0,0,1,0,0,48,0,0
55,2,1,9,1,6,1,0,0,4386,0,40,0,1
43,2,5,10,2,3,0,0,0,0,0,40,0,0
40,4,1,9,2,4,0,0,1,0,0,50,0,0
37,2,0,13,1,1,1,0,0,0,0,45,0,1
39,2,0,13,1,6,1,0,0,0,0,40,0,0
31,2,1,9,0,6,3,0,0,0,0,18,0,0
61,2,3,14,6,3,0,0,1,0,0,40,0,1
26,2,7,11,2,0,0,0,1,0,0,55,0,0
46,1,1,9,1,5,1,0,0,0,0,50,0,0
26,2,0,13,0,3,0,0,1,0,0,40,0,0
48,0,9,16,2,3,3,0,0,0,0,50,0,1
34,2,1,9,0,7,3,0,0,0,0,40,0,0
34,4,1,9,0,0,3,0,1,0,0,40,0,0
59,2,1,9,1,4,1,0,0,0,0,40,0,1
34,2,0,13,0,3,3,0,1,0,0,40,0,0
49,2,0,13,0,1,0,0,1,0,0,56,0,1
18,2,2,7,0,0,3,0,1,0,0,20,0,0
43,2,1,9,1,8,1,0,0,0,0,40,4,0
48,2,2,7,1,1,1,0,0,0,0,50,0,0
28,5,5,10,1,1,1,0,0,0,0,70,0,0
33,2,1,9,1,9,1,0,0,0,0,40,0,0
24,2,5,10,0,5,0,0,1,0,0,15,0,0
21,2,12,6,0,2,0,0,0,0,0,40,0,0
17,2,2,7,0,5,3,0,0,0,0,28,0,0
39,2,5,10,1,8,1,0,0,0,0,50,0,1
29,1,0,13,4,3,3,0,0,0,0,40,0,0
44,2,0,13,1,1,1,0,0,0,0,40,0,1
24,2,5,10,0,7,3,0,0,0,0,50,0,0
71,1,3,14,1,5,1,0,0,10605,0,40,0,1
51,1,0,13,1,5,1,2,0,0,2415,40,27,1
55,2,11,3,2,4,4,1,0,0,0,25,0,0
41,2,0,13,1,1,1,0,0,0,0,60,0,1
23,2,1,9,0,2,4,1,1,0,0,7,0,0
38,2,7,11,2,0,4,0,1,0,0,40,0,0
39,2,1,9,1,7,1,0,0,0,0,40,0,1
19,2,1,9,0,0,0,0,1,0,0,30,0,0
49,2,4,5,2,9,0,0,1,0,0,40,0,0
32,2,0,13,1,0,5,0,0,0,0,40,12,1
27,2,1,9,1,6,1,0,0,0,0,70,0,0
38,2,0,13,1,5,1,0,0,0,0,50,0,1
33,2,5,10,1,6,2,0,1,0,0,60,0,0
63,2,5,10,1,3,1,0,0,0,0,15,0,0
23,2,0,13,0,1,3,0,0,0,0,28,0,0
33,5,5,10,1,6,1,0,0,0,0,60,0,0
54,1,1,9,1,5,1,1,0,0,0,40,0,0
29,2,7,11,2,10,0,0,1,2174,0,45,0,0
48,2,5,10,2,3,4,1,1,0,0,30,0,0
35,1,0,13,0,1,0,0,0,0,0,40,0,0
28,2,7,11,1,0,2,2,1,0,0,40,3,0
37,2,0,13,1,3,1,0,0,7688,0,50,0,1
42,1,10,15,1,8,1,0,0,0,0,65,0,1
40,2,3,14,1,3,1,0,0,0,0,40,0,0
47,2,5,10,2,5,3,0,0,0,0,55,0,0
22,2,0,13,0,1,3,0,1,0,0,50,0,0
30,2,0,13,1,1,1,0,0,0,0,45,0,1
28,2,1,9,1,10,1,0,0,0,0,40,0,0
63,4,8,4,1,4,1,0,0,0,0,55,0,0
51,1,4,5,1,6,1,0,0,0,0,20,0,0
22,2,1,9,0,2,3,0,1,0,0,40,0,0
27,2,6,12,1,3,3,3,0,0,0,40,0,0
35,2,1,9,0,5,0,0,0,0,0,45,0,0
46,2,1,9,2,9,0,0,1,0,0,38,0,0
37,2,5,10,2,9,0,0,0,0,0,52,0,0
24,2,0,13,0,3,3,1,0,0,0,15,0,0
37,1,1,9,2,2,3,0,0,0,0,10,0,0
53,2,5,10,1,10,1,0,0,0,0,40,0,0
27,2,1,9,0,5,0,0,0,0,0,30,0,0
38,2,5,10,2,6,0,0,0,0,0,44,0,0
53,1,12,6,1,8,1,0,0,0,0,60,0,0
34,2,5,10,0,6,0,0,0,0,0,40,0,0
23,2,1,9,0,5,3,1,0,0,0,40,0,0
39,2,0,13,1,1,1,0,0,15024,0,45,0,1
43,2,3,14,1,3,2,2,1,0,0,50,5,0
67,5,1,9,1,1,1,2,0,0,0,40,0,1
81,1,1,9,1,1,1,0,0,0,0,30,0,0
21,2,5,10,0,4,3,0,0,0,0,20,0,0
23,2,5,10,0,5,0,0,0,0,0,25,0,0
25,2,5,10,0,7,4,0,0,0,0,40,0,0
42,2,11,3,1,9,2,0,1,0,0,38,4,0
38,2,5,10,1,0,2,1,1,0,0,40,0,0
64,2,1,9,1,3,1,0,0,0,0,5,0,0
32,2,1,9,1,9,1,0,0,0,0,40,0,0
37,2,1,9,1,9,1,0,0,0,0,40,0,0
51,2,3,14,1,1,1,0,0,0,0,60,0,1
22,2,5,10,0,5,0,0,1,0,0,42,0,0
33,2,13,2,3,13,0,0,1,0,0,40,26,0
42,2,1,9,2,9,0,0,0,0,0,55,0,0
19,2,5,10,0,3,3,0,1,0,0,10,0,0
51,4,14,1,1,4,1,0,0,0,0,40,0,0
23,2,1,9,1,0,2,0,1,0,0,40,4,0
37,2,2,7,1,9,1,0,0,3103,0,44,0,1
37,2,1,9,1,6,1,0,0,0,0,99,0,1
47,2,3,14,0,3,0,0,1,0,0,25,0,0
41,2,10,15,1,3,1,0,0,0,2415,40,0,1
33,2,1,9,1,6,1,0,0,0,0,30,0,0
31,2,0,13,0,5,0,0,0,0,0,40,0,1
31,2,6,12,2,4,4,3,1,0,0,40,0,0
35,2,1,9,1,9,1,1,0,0,0,40,0,0
38,5,1,9,1,1,1,0,0,0,0,40,0,1
18,2,1,9,0,4,0,0,1,0,0,45,0,0
20,2,1,9,1,9,1,0,0,0,0,40,0,0
54,4,5,10,2,1,4,1,1,0,0,35,0,0
40,2,5,10,2,0,4,0,1,0,0,40,0,0
36,5,0,13,1,1,2,0,1,0,1977,45,0,1
43,2,5,10,2,6,4,0,0,0,0,35,0,0
44,1,5,10,2,8,4,0,0,0,0,40,0,0
44,0,1,9,1,3,2,0,1,0,0,40,0,1
43,2,3,14,1,1,1,0,0,0,0,43,0,1
51,2,8,4,6,4,4,1,1,0,0,40,0,0
18,2,1,9,0,4,3,0,1,0,0,20,0,0
51,2,5,10,1,1,1,0,0,0,0,40,0,0
41,2,12,6,1,6,1,0,0,0,0,30,0,0
44,5,5,10,1,5,1,0,0,0,0,70,0,1
33,4,12,6,2,7,0,0,0,0,0,40,0,0
33,1,0,13,1,1,1,0,0,0,0,40,0,1
42,2,6,12,1,1,1,0,0,0,0,40,0,1
25,2,5,10,1,3,1,0,0,0,0,45,0,0
32,2,1,9,2,9,0,0,1,0,0,38,0,0
32,2,0,13,1,6,1,0,0,0,0,70,4,0
36,2,12,6,2,1,4,0,1,0,0,40,0,0
28,2,1,9,1,7,1,0,0,0,0,40,0,0
20,2,1,9,0,4,3,0,1,0,0,20,0,0
35,5,5,10,1,5,1,0,0,0,0,60,0,1
55,1,1,9,1,6,1,0,0,0,0,20,0,0
48,2,0,13,1,1,1,2,0,0,0,40,3,1
36,2,7,11,6,3,0,0,1,0,0,20,0,0
34,2,1,9,1,6,1,0,0,0,0,35,0,1
28,2,0,13,0,10,0,0,1,0,0,35,0,0
67,2,0,13,6,1,0,0,0,0,2392,40,0,1
37,2,1,9,1,6,1,0,0,0,0,40,0,0
44,2,1,9,0,7,4,0,0,0,0,70,0,0
25,2,5,10,0,5,0,0,1,0,0,40,0,0
21,2,5,10,0,1,0,0,1,4101,0,40,0,0
40,0,3,14,1,3,1,0,0,0,0,35,0,1
78,2,1,9,6,4,0,1,1,2964,0,40,0,0
34,2,1,9,2,2,3,0,0,0,0,40,0,0
49,2,1,9,0,0,0,0,1,0,0,44,0,0
22,2,6,12,0,0,0,0,1,0,0,40,0,0
23,2,1,9,0,3,4,1,1,0,0,40,0,0
60,1,1,9,0,8,4,0,0,0,0,42,0,0
45,4,1,9,6,11,0,0,0,0,0,40,0,1
63,2,7,11,2,4,0,0,1,0,0,20,0,0
41,2,1,9,0,6,3,1,1,0,0,35,0,0
47,2,1,9,2,0,4,0,1,0,0,40,0,0
